"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","modalAuxiliaryVerbCount","modalAuxiliaryVerbsRatio","modalAuxiliaryVerbsPerSentence","modalAuxiliaryVerbsRate","passiveVoiceCount","passiveVoiceRatio","passiveVoicePerSentence","passiveVoiceRate","numberOfSentencesThatStartWithACoordinatingConjunction","numberOfSentencesThatStartWithADeterminer","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunction","numberOfSentencesThatStartWithAnAdjective","numberOfSentencesThatStartWithANoun","numberOfSentencesThatStartWithAPronoun","numberOfSentencesThatStartWithAnAdverb","numberOfSentencesThatStartWithAnArticle","numberOfSentencesThatStartWithACoordinatingConjunctionRatio","numberOfSentencesThatStartWithADeterminerRatio","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunctionRatio","numberOfSentencesThatStartWithAnAdjectiveRatio","numberOfSentencesThatStartWithANounRatio","numberOfSentencesThatStartWithAPronounRatio","numberOfSentencesThatStartWithAnAdverbRatio","numberOfSentencesThatStartWithAnArticleRatio","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","differentNounsDifferentWordsRatio","verbCount","verbsPerSentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","differentVerbsDifferentWordsRatio","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","differentPronounsDifferentWordsRatio","adjectiveCount","adjectivesPerSentence","adjectivesRate","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","differentAdjectivesDifferentWordsRatio","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","differentAdverbsDifferentWordsRatio","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","differentCoordinatingConjunctionsDifferentWordsRatio","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionsAndConjunctionsDifferentWordsRatio","syllablesPerWord","charactersPerWord","he_","ing","ng_","_th","the","_of","of_","in_","_in","ion","on_","ed_","_an","and","nd_","er_","_to","to_","as_","DT,NNP,NNP","NNP,NNP,NNP","DT,NN,IN","NN,IN,DT","IN,DT,NNP","NNP,NNP,IN","NNP,IN,NNP","NNP,IN,DT","IN,DT,NN","DT,NN,VBD","NNS,IN,DT","NNP,NNP,VBD","JJ,NN,IN","IN,DT,JJ","DT,JJ,NN","NN,IN,NNP","IN,NNP,NNP","VBD,DT,NN","VBD,VBN,IN","VBN,IN,DT","NN,IN,NN","IN,NN,IN","JJ,NNS,IN","NN,CC,NN","IN,JJ,NNS","IN,DT,NNS","TO,VB,DT","DT,NN,NN","NNP,NNP,CC","IN,JJ,NN","NNP,CC,NNP","NNP,POS,NN","NN,IN,JJ","qualityClass"
45556,8193,15778,373,14,12,84,3254,97.53571428571429,9561,165,57.945454545454545,2225.8149069498118,0.8571428571428571,2967,0.06512863289138643,220,0.5898123324396782,15.714285714285714,50,0.13404825737265416,3.5714285714285716,14,0.03753351206434316,1,21.96514745308311,65,3,0.1554959785522788,0.28150134048257375,0,0,0,0,297,0.44728915662650603,0.7962466487935657,0.03625045770779934,83,0.125,0.2225201072386059,0.010130599292078603,123,0.1852409638554217,0.3297587131367292,0.015012815818381545,0,116,60,52,89,17,28,61,0,0.3109919571045576,0.16085790884718498,0.13941018766756033,0.2386058981233244,0.045576407506702415,0.07506702412868632,0.16353887399463807,15.741852379049789,15.547306237031606,21.61851521062414,15.700733150544718,19.624579669625774,57.97882913711935,17.066026417344194,12.186375317090475,2080,5.576407506702413,0.25387525936775296,2626,7.040214477211796,0.3205175149517881,944,2.5308310991957104,0.11522031002074942,0.45384615384615384,664,1.7801608579088473,0.08104479433662883,271,0.7265415549597856,0.03307701696570243,0.13028846153846155,157,0.42091152815013405,0.019162699865739045,13,0.03485254691689008,0.001586720371048456,0.00625,1049,2.812332439678284,0.12803612840229464,437,1.1715817694369972,0.05333821554985964,0.21009615384615385,331,0.8873994638069705,0.04040034175515684,133,0.35656836461126007,0.01623336994995728,0.06394230769230769,338,0.9061662198391421,0.9061662198391421,4,0.010723860589812333,0.00048822165263029415,0.0019230769230769232,1150,3.0831099195710454,0.14036372513120957,64,0.17158176943699732,0.0078115464420847065,0.03076923076923077,1.9257903088001953,5.56035640180642,414,202,173,643,560,350,336,250,335,264,204,284,341,268,290,133,192,198,157,8,8,162,87,10,8,6,1,158,1,65,6,71,92,119,16,7,7,1,45,75,37,111,38,114,29,21,48,3,58,5,3,73,1
11191,2232,3812,111,4,3,24,2797.75,93,7186,1207,5.953603976801989,2928.35361878764,0.75,1286,0.11491376999374497,79,0.7117117117117117,19.75,23,0.2072072072072072,5.75,4,0.036036036036036036,1,20.10810810810811,47,2,0.13513513513513514,0.3153153153153153,1,0.009009009009009009,1,0.009009009009009009,55,0.28061224489795916,0.4954954954954955,0.0246415770609319,5,0.025510204081632654,0.04504504504504504,0.002240143369175627,22,0.11224489795918367,0.1981981981981982,0.00985663082437276,1,21,35,0,30,9,8,17,0.009009009009009009,0.1891891891891892,0.3153153153153153,0,0.2702702702702703,0.08108108108108109,0.07207207207207207,0.15315315315315314,12.239470720720725,12.209623655913976,41.93817349607676,12.40520875714424,16.269049694856147,48.16317675910206,14.74598764896384,11.21302882882883,822,7.405405405405405,0.3682795698924731,805,7.252252252252252,0.36066308243727596,378,3.4054054054054053,0.1693548387096774,0.45985401459854014,196,1.7657657657657657,0.08781362007168458,129,1.162162162162162,0.05779569892473118,0.15693430656934307,92,0.8288288288288288,0.04121863799283154,13,0.11711711711711711,0.005824372759856631,0.015815085158150853,153,1.3783783783783783,0.06854838709677419,93,0.8378378378378378,0.041666666666666664,0.11313868613138686,88,0.7927927927927928,0.03942652329749104,49,0.44144144144144143,0.021953405017921146,0.05961070559610705,59,0.5315315315315315,0.5315315315315315,4,0.036036036036036036,0.0017921146953405018,0.004866180048661801,309,2.7837837837837838,0.13844086021505375,41,0.36936936936936937,0.018369175627240143,0.049878345498783457,1.7078853046594982,5.013888888888889,152,72,72,163,156,52,48,66,88,30,38,124,63,67,66,97,54,41,55,14,48,38,26,14,17,11,11,48,17,5,22,15,16,30,15,23,15,12,7,9,2,4,9,6,4,4,12,8,3,15,11,4,1
19291,3882,6595,155,5,7,33,3858.2,117.63636363636364,8005,1379,5.804931109499638,2898.8031495774253,1.4,1379,0.07148411176196154,118,0.7612903225806451,23.6,31,0.2,6.2,9,0.05806451612903226,1.8,25.045161290322582,77,2,0.16774193548387098,0.36129032258064514,0,0,0,0,148,0.4884488448844885,0.9548387096774194,0.0381246780010304,13,0.0429042904290429,0.08387096774193549,0.0033487892838742917,86,0.2838283828382838,0.5548387096774193,0.02215352910870685,0,34,30,6,33,31,8,29,0,0.21935483870967742,0.1935483870967742,0.03870967741935484,0.2129032258064516,0.2,0.05161290322580645,0.1870967741935484,14.49819888318293,12.2378876867594,37.6900500074787,14.224238354024365,17.684215984444336,50.316386019143685,15.6451,11.529087758887172,1259,8.12258064516129,0.324317362184441,1343,8.664516129032258,0.3459556929417826,655,4.225806451612903,0.16872746007212777,0.5202541699761716,303,1.9548387096774194,0.07805255023183925,188,1.2129032258064516,0.04842864502833591,0.14932486100079428,218,1.4064516129032258,0.056156620298815046,18,0.11612903225806452,0.00463678516228748,0.014297061159650517,234,1.5096774193548388,0.06027820710973725,123,0.7935483870967742,0.03168469860896445,0.0976965845909452,92,0.5935483870967742,0.02369912416280268,58,0.3741935483870968,0.014940752189592994,0.046068308181096106,139,0.896774193548387,0.896774193548387,4,0.025806451612903226,0.0010303967027305513,0.003177124702144559,593,3.825806451612903,0.15275631117980423,46,0.2967741935483871,0.01184956208140134,0.03653693407466243,1.6988665636269964,4.9693456980937665,320,66,57,343,321,156,154,127,168,77,108,197,145,172,156,79,108,108,93,43,61,71,58,45,40,33,27,71,5,15,22,32,38,66,32,47,10,32,32,12,10,15,19,4,26,8,9,23,12,22,22,11,1
19443,3712,6606,166,6,6,43,3240.5,86.32558139534883,7274,1360,5.348529411764706,2214.5118423706836,1,1645,0.08460628503831713,127,0.7650602409638554,21.166666666666668,26,0.1566265060240964,4.333333333333333,9,0.05421686746987952,1.5,22.36144578313253,55,4,0.12650602409638553,0.3192771084337349,0,0,0,0,146,0.5140845070422535,0.8795180722891566,0.03933189655172414,24,0.08450704225352113,0.14457831325301204,0.00646551724137931,69,0.24295774647887325,0.41566265060240964,0.018588362068965518,0,62,46,7,26,7,16,32,0,0.37349397590361444,0.27710843373493976,0.04216867469879518,0.1566265060240964,0.04216867469879518,0.0963855421686747,0.1927710843373494,14.421124292428338,13.67501077586207,33.58112821977565,14.130640579559621,16.972595554632324,54.18981997971603,15.231431038534065,12.355625016877857,1026,6.180722891566265,0.2764008620689655,1229,7.403614457831325,0.3310883620689655,450,2.710843373493976,0.12122844827586207,0.43859649122807015,284,1.7108433734939759,0.07650862068965517,145,0.8734939759036144,0.0390625,0.14132553606237816,54,0.3253012048192771,0.014547413793103448,11,0.06626506024096386,0.002963362068965517,0.010721247563352826,367,2.210843373493976,0.09886853448275862,185,1.1144578313253013,0.04983836206896552,0.18031189083820662,107,0.6445783132530121,0.02882543103448276,56,0.3373493975903614,0.015086206896551725,0.05458089668615984,122,0.7349397590361446,0.7349397590361446,7,0.04216867469879518,0.0018857758620689656,0.00682261208576998,590,3.5542168674698793,0.15894396551724138,48,0.2891566265060241,0.01293103448275862,0.04678362573099415,1.7796336206896552,5.237877155172414,238,82,77,318,287,154,154,149,175,113,81,158,131,94,108,53,72,77,69,1,4,85,71,12,2,3,10,107,0,42,5,45,56,78,27,3,4,2,32,21,17,28,11,39,16,7,34,4,21,18,0,38,1
19289,3869,6301,173,5,9,40,3857.8,96.725,7064,1926,3.6677050882658357,2035.6792969424237,1.8,1926,0.0998496552439214,82,0.47398843930635837,16.4,9,0.05202312138728324,1.8,12,0.06936416184971098,2.4,22.36416184971098,60,7,0.10404624277456648,0.2543352601156069,0,0,0,0,98,0.35507246376811596,0.5664739884393064,0.025329542517446367,19,0.06884057971014493,0.10982658959537572,0.004910829671749806,34,0.12318840579710146,0.19653179190751446,0.008787800465236495,0,52,26,14,41,4,25,38,0,0.30057803468208094,0.15028901734104047,0.08092485549132948,0.23699421965317918,0.023121387283236993,0.14450867052023122,0.21965317919075145,13.233908270422823,12.191346601188936,46.35698337309907,12.34934025759819,15.36592837389835,47.82363942092019,13.952599073614401,11.365400577138272,1091,6.30635838150289,0.28198500904626517,1323,7.6473988439306355,0.34194882398552595,446,2.578034682080925,0.11527526492633755,0.40879926672777267,276,1.5953757225433527,0.07133626260015508,179,1.0346820809248556,0.04626518480227449,0.16406966086159486,55,0.3179190751445087,0.01421555957611786,9,0.05202312138728324,0.0023261824760920135,0.008249312557286892,411,2.3757225433526012,0.10622899974153528,199,1.1502890173410405,0.05143447919359007,0.18240146654445463,208,1.2023121387283238,0.05376066166968209,106,0.6127167630057804,0.0273972602739726,0.09715857011915674,146,0.8439306358381503,0.8439306358381503,3,0.017341040462427744,0.0007753941586973378,0.002749770852428964,561,3.2427745664739884,0.14499870767640216,57,0.32947976878612717,0.014732489015249418,0.05224564619615032,1.628586197983975,4.985525975704316,291,105,97,373,319,196,192,92,92,107,88,184,151,139,141,87,69,69,89,30,46,69,65,41,15,7,12,93,5,23,18,46,56,60,34,55,7,11,34,21,8,28,19,18,20,5,14,33,20,18,7,15,1
32724,6582,11063,230,6,10,54,5454,121.88888888888889,12112,685,17.681751824817518,5069.05399458321,1.6666666666666667,1546,0.04724361325021391,149,0.6478260869565218,24.833333333333332,85,0.3695652173913043,14.166666666666666,5,0.021739130434782608,0.8333333333333334,28.617391304347827,75,6,0.22608695652173913,0.3826086956521739,0,0,0,0,194,0.4190064794816415,0.8434782608695652,0.02947432391370404,14,0.03023758099352052,0.06086956521739131,0.002127013065937405,73,0.15766738660907129,0.3173913043478261,0.01109085384381647,0,71,40,15,50,16,20,59,0,0.30869565217391304,0.17391304347826086,0.06521739130434782,0.21739130434782608,0.06956521739130435,0.08695652173913043,0.2565217391304348,16.295596290277835,12.399501671224549,35.592996868931124,15.404176713830868,18.59372042328881,54.74810346722525,16.046784662642846,11.825807142272074,1848,8.034782608695652,0.28076572470373745,2139,9.3,0.3249772105742935,744,3.234782608695652,0.11303555150410209,0.4025974025974026,463,2.0130434782608697,0.07034336068064419,290,1.2608695652173914,0.04405955636584625,0.15692640692640691,163,0.7086956521739131,0.024764509267699786,18,0.0782608695652174,0.0027347310847766638,0.00974025974025974,651,2.8304347826086955,0.09890610756608934,311,1.3521739130434782,0.04725007596475236,0.1682900432900433,327,1.4217391304347826,0.04968094804010939,144,0.6260869565217392,0.02187784867821331,0.07792207792207792,233,1.0130434782608695,1.0130434782608695,4,0.017391304347826087,0.0006077180188392585,0.0021645021645021645,920,4,0.13977514433302948,70,0.30434782608695654,0.010635065329687025,0.03787878787878788,1.6807961106046794,4.971741112123975,538,185,188,629,560,251,242,136,160,186,172,299,244,256,262,142,167,155,139,33,48,132,114,39,25,11,20,176,21,46,26,85,76,106,62,65,28,25,48,28,15,32,12,23,16,22,36,17,25,9,18,30,1
16990,3124,5915,122,5,0,26,3398,120.15384615384616,6927,1456,4.757554945054945,2104.127253756293,0,1456,0.08569746909947028,37,0.30327868852459017,7.4,17,0.13934426229508196,3.4,3,0.02459016393442623,0.6,25.60655737704918,87,6,0.22131147540983606,0.36885245901639346,0,0,0,0,88,0.3728813559322034,0.7213114754098361,0.028169014084507043,13,0.05508474576271186,0.10655737704918032,0.004161331626120359,36,0.15254237288135594,0.29508196721311475,0.011523687580025609,0,17,26,1,37,35,2,12,0,0.13934426229508196,0.21311475409836064,0.00819672131147541,0.30327868852459017,0.28688524590163933,0.01639344262295082,0.09836065573770492,16.98880365651435,15.022663252240722,20.662205978044142,16.738746877689383,20.831611427132096,60.548680383924406,18.002757451467897,12.164728651791526,1014,8.311475409836065,0.324583866837388,1129,9.254098360655737,0.3613956466069142,492,4.032786885245901,0.15749039692701663,0.48520710059171596,236,1.9344262295081966,0.07554417413572344,147,1.2049180327868851,0.0470550576184379,0.14497041420118342,122,1,0.03905249679897567,12,0.09836065573770492,0.0038412291933418692,0.011834319526627219,262,2.1475409836065573,0.08386683738796415,136,1.1147540983606556,0.04353393085787452,0.1341222879684418,69,0.5655737704918032,0.02208706786171575,41,0.3360655737704918,0.013124199743918053,0.04043392504930966,121,0.9918032786885246,0.9918032786885246,6,0.04918032786885246,0.0019206145966709346,0.005917159763313609,528,4.327868852459017,0.16901408450704225,43,0.3524590163934426,0.013764404609475032,0.04240631163708087,1.8934058898847632,5.4385403329065305,231,74,65,268,232,166,161,112,158,178,138,154,131,119,114,34,75,77,89,30,52,71,58,30,35,35,17,73,9,19,6,47,32,48,24,30,14,23,19,42,25,23,21,24,13,11,10,11,21,15,9,27,1
43465,9304,14477,412,5,5,42,8693,221.52380952380952,17950,1750,10.257142857142858,6474.688811054938,1,1750,0.040262279995398595,212,0.5145631067961165,42.4,69,0.16747572815533981,13.8,5,0.012135922330097087,1,22.58252427184466,70,5,0.18446601941747573,0.32038834951456313,0,0,0,0,320,0.3575418994413408,0.7766990291262136,0.034393809114359415,48,0.053631284916201116,0.11650485436893204,0.005159071367153913,145,0.16201117318435754,0.35194174757281554,0.01558469475494411,0,72,82,14,154,28,21,61,0,0.17475728155339806,0.19902912621359223,0.03398058252427184,0.3737864077669903,0.06796116504854369,0.050970873786407765,0.14805825242718446,11.864717638931786,10.358533963886497,52.27635609279653,11.57795402749835,14.080301196270108,43.27744071487693,12.772504328287543,10.835675319102755,2309,5.604368932038835,0.24817282889079967,3130,7.597087378640777,0.336414445399828,1118,2.7135922330097086,0.12016337059329321,0.4841922910350801,895,2.1723300970873787,0.09619518486672399,393,0.9538834951456311,0.04223989681857266,0.17020355132091813,564,1.3689320388349515,0.06061908856405847,26,0.06310679611650485,0.0027944969905417025,0.01126028583802512,577,1.4004854368932038,0.062016337059329324,281,0.6820388349514563,0.03020206362854686,0.12169770463404071,286,0.6941747572815534,0.030739466895958727,108,0.2621359223300971,0.011607910576096303,0.04677349501948896,268,0.6504854368932039,0.6504854368932039,3,0.007281553398058253,0.00032244196044711954,0.00129926375054136,1151,2.7936893203883497,0.12371023215821152,77,0.18689320388349515,0.008276010318142735,0.03334776959722824,1.5559974204643163,4.67164660361135,759,292,246,769,719,243,231,198,260,111,386,437,285,251,248,280,290,293,274,27,107,181,133,29,24,14,35,242,31,35,66,69,92,172,118,86,53,39,65,23,17,23,8,15,40,43,61,38,18,26,72,14,1
11455,2424,3783,97,6,0,21,1909.1666666666667,115.42857142857143,4892,12,407.6666666666667,1635.6435328844323,0,1260,0.10999563509384548,49,0.5051546391752577,8.166666666666666,0,0,0,3,0.030927835051546393,0.5,24.989690721649485,57,3,0.17525773195876287,0.23711340206185566,0,0,0,0,101,0.4675925925925926,1.041237113402062,0.041666666666666664,10,0.046296296296296294,0.10309278350515463,0.004125412541254125,56,0.25925925925925924,0.5773195876288659,0.0231023102310231,1,36,17,6,20,4,3,30,0.010309278350515464,0.3711340206185567,0.17525773195876287,0.061855670103092786,0.20618556701030927,0.041237113402061855,0.030927835051546393,0.30927835051546393,13.322704271715828,10.802392739273923,49.44001837297134,12.571573440849239,15.82095879691062,44.80430984274898,14.027090408715434,10.510621498077644,805,8.29896907216495,0.3320957095709571,742,7.649484536082475,0.3061056105610561,340,3.5051546391752577,0.14026402640264027,0.422360248447205,216,2.2268041237113403,0.0891089108910891,133,1.3711340206185567,0.054867986798679866,0.16521739130434782,46,0.4742268041237113,0.018976897689768978,9,0.09278350515463918,0.0037128712871287127,0.011180124223602485,185,1.907216494845361,0.07632013201320131,116,1.1958762886597938,0.04785478547854786,0.14409937888198757,77,0.7938144329896907,0.03176567656765677,51,0.5257731958762887,0.02103960396039604,0.06335403726708075,65,0.6701030927835051,0.6701030927835051,5,0.05154639175257732,0.0020627062706270625,0.006211180124223602,355,3.6597938144329896,0.14645214521452146,36,0.3711340206185567,0.01485148514851485,0.04472049689440994,1.5606435643564356,4.725660066006601,233,62,51,251,224,91,86,78,79,61,74,118,58,54,60,58,73,71,65,12,11,53,38,28,8,9,9,72,16,20,11,12,25,43,17,7,8,20,23,17,23,7,8,7,13,8,15,1,8,1,11,10,1
29926,5914,10362,232,7,8,49,4275.142857142857,120.6938775510204,8822,25,352.88,3197.709798024354,1.1428571428571428,2338,0.07812604424246475,204,0.8793103448275862,29.142857142857142,57,0.24568965517241378,8.142857142857142,5,0.021551724137931036,0.7142857142857143,25.49137931034483,89,7,0.16379310344827586,0.33189655172413796,0,0,0,0,176,0.40930232558139534,0.7586206896551724,0.029759891782211702,6,0.013953488372093023,0.02586206896551724,0.0010145417653026716,54,0.12558139534883722,0.23275862068965517,0.009130875887724045,0,51,74,7,37,32,17,30,0,0.21982758620689655,0.31896551724137934,0.03017241379310345,0.15948275862068967,0.13793103448275862,0.07327586206896551,0.12931034482758622,15.149213496903904,12.792776462631046,32.73243701386542,15.026578749431511,18.29259501125325,52.59243672335019,16.105314578392374,11.805326252142782,1753,7.556034482758621,0.29641528576259724,2128,9.172413793103448,0.3598241460940142,894,3.853448275862069,0.15116672303009807,0.5099828864803194,430,1.853448275862069,0.07270882651335814,257,1.1077586206896552,0.04345620561379777,0.1466058185966914,289,1.2456896551724137,0.04886709502874535,19,0.08189655172413793,0.003212715590125127,0.010838562464346835,558,2.4051724137931036,0.09435238417314847,252,1.0862068965517242,0.04261075414271221,0.1437535653166001,169,0.728448275862069,0.028576259722691916,88,0.3793103448275862,0.014879945891105851,0.05019965772960639,180,0.7758620689655172,0.7758620689655172,3,0.01293103448275862,0.0005072708826513358,0.0017113519680547634,860,3.706896551724138,0.14541765302671628,61,0.2629310344827586,0.010314507947243829,0.03479749001711352,1.752113628677714,5.060196144741292,505,117,107,472,446,254,249,210,232,145,118,204,199,192,192,136,108,106,273,59,108,121,122,52,46,32,25,127,17,37,52,83,80,112,53,86,25,22,35,30,20,32,21,16,20,16,19,36,23,15,18,34,1
9054,1899,2983,79,5,0,17,1810.8,111.70588235294117,3396,488,6.959016393442623,1419.6766181070955,0,925,0.10216478904351668,55,0.6962025316455697,11,7,0.08860759493670886,1.4,7,0.08860759493670886,1.4,24.037974683544302,70,4,0.1518987341772152,0.3670886075949367,0,0,0,0,51,0.29310344827586204,0.6455696202531646,0.026856240126382307,6,0.034482758620689655,0.0759493670886076,0.00315955766192733,26,0.14942528735632185,0.3291139240506329,0.01369141653501843,0,10,23,1,26,11,4,7,0,0.12658227848101267,0.2911392405063291,0.012658227848101266,0.3291139240506329,0.13924050632911392,0.05063291139240506,0.08860759493670886,13.045195872577843,11.003117430226435,49.544512568240464,12.320565787456424,15.302393664886916,46.90787834418629,13.690300125992586,10.399768273108432,703,8.89873417721519,0.3701948393891522,627,7.936708860759493,0.330173775671406,301,3.810126582278481,0.15850447604002108,0.42816500711237554,174,2.2025316455696204,0.09162717219589257,116,1.4683544303797469,0.061084781463928386,0.16500711237553342,117,1.481012658227848,0.061611374407582936,10,0.12658227848101267,0.0052659294365455505,0.01422475106685633,126,1.5949367088607596,0.06635071090047394,82,1.0379746835443038,0.04318062137967351,0.1166429587482219,59,0.7468354430379747,0.031068983675618746,43,0.5443037974683544,0.022643496577145865,0.06116642958748222,52,0.6582278481012658,0.6582278481012658,4,0.05063291139240506,0.00210637177461822,0.005689900426742532,283,3.5822784810126582,0.14902580305423907,40,0.5063291139240507,0.021063717746182202,0.05689900426742532,1.5708267509215377,4.767772511848341,162,53,51,162,153,69,61,59,72,27,34,98,52,48,54,57,48,49,53,11,24,35,44,29,11,4,4,50,5,11,16,17,19,29,13,9,15,15,11,8,6,10,5,4,6,10,14,0,10,5,10,2,1
11564,2290,3944,114,6,3,29,1927.3333333333333,78.96551724137932,4357,439,9.924829157175399,1517.6622373461978,0.5,1092,0.09443099273607748,51,0.4473684210526316,8.5,6,0.05263157894736842,1,3,0.02631578947368421,0.5,20.087719298245613,48,4,0.08771929824561403,0.22807017543859648,0,0,0,0,78,0.39195979899497485,0.6842105263157895,0.03406113537117904,11,0.05527638190954774,0.09649122807017543,0.00480349344978166,27,0.135678391959799,0.23684210526315788,0.011790393013100437,0,36,19,2,30,17,4,26,0,0.3157894736842105,0.16666666666666666,0.017543859649122806,0.2631578947368421,0.14912280701754385,0.03508771929824561,0.22807017543859648,12.398331264843328,12.419179039301305,40.74186010878728,12.567005286141118,16.57657243545545,49.083349155116764,14.960794288513462,11.452200222171149,763,6.692982456140351,0.3331877729257642,697,6.114035087719298,0.30436681222707423,294,2.5789473684210527,0.12838427947598252,0.3853211009174312,199,1.7456140350877194,0.0868995633187773,114,1,0.04978165938864629,0.14941022280471822,52,0.45614035087719296,0.022707423580786028,8,0.07017543859649122,0.0034934497816593887,0.010484927916120577,250,2.192982456140351,0.1091703056768559,136,1.1929824561403508,0.059388646288209605,0.1782437745740498,102,0.8947368421052632,0.0445414847161572,57,0.5,0.024890829694323144,0.07470511140235911,96,0.8421052631578947,0.8421052631578947,3,0.02631578947368421,0.0013100436681222707,0.003931847968545216,373,3.2719298245614037,0.162882096069869,58,0.5087719298245614,0.025327510917030567,0.07601572739187418,1.7222707423580785,5.049781659388646,172,53,52,210,180,123,122,66,69,82,56,91,107,98,94,41,50,39,38,16,25,49,56,20,5,3,9,63,5,13,4,32,41,37,8,9,4,1,17,12,10,22,8,12,7,2,5,8,11,11,2,23,1
13179,2743,4438,124,6,4,28,2196.5,97.96428571428571,4585,498,9.206827309236948,1629.5450592113125,0.6666666666666666,1387,0.10524318992336293,72,0.5806451612903226,12,13,0.10483870967741936,2.1666666666666665,4,0.03225806451612903,0.6666666666666666,22.120967741935484,62,7,0.13709677419354838,0.31451612903225806,0,0,0,0,122,0.43727598566308246,0.9838709677419355,0.044476850164053956,24,0.08602150537634409,0.1935483870967742,0.008749544294567991,46,0.16487455197132617,0.3709677419354839,0.016769959897921984,2,24,21,2,28,34,12,17,0.016129032258064516,0.1935483870967742,0.1693548387096774,0.016129032258064516,0.22580645161290322,0.27419354838709675,0.0967741935483871,0.13709677419354838,12.260119306622137,11.112912869121395,47.50478427492857,12.128828895840439,15.512623334470147,47.13147386529347,14.096209842909918,10.300207473569085,942,7.596774193548387,0.3434196135617937,879,7.088709677419355,0.3204520597885527,442,3.564516129032258,0.16113744075829384,0.4692144373673036,279,2.25,0.1017134524243529,157,1.2661290322580645,0.05723660226029894,0.16666666666666666,221,1.782258064516129,0.08056872037914692,16,0.12903225806451613,0.005833029529711994,0.016985138004246284,140,1.1290322580645162,0.05103900838497995,105,0.8467741935483871,0.038279256288734964,0.11146496815286625,74,0.5967741935483871,0.026977761574917974,49,0.3951612903225806,0.01786365293474298,0.05201698513800425,102,0.8225806451612904,0.8225806451612904,6,0.04838709677419355,0.002187386073641998,0.006369426751592357,364,2.935483870967742,0.13270142180094788,40,0.3225806451612903,0.014582573824279986,0.04246284501061571,1.6179365658038645,4.804593510754648,248,63,44,262,232,92,87,77,87,60,115,155,100,92,105,77,86,82,110,35,63,56,42,44,22,23,13,60,15,15,12,16,18,29,27,24,24,25,18,3,7,4,5,5,8,13,7,15,1,15,8,4,1
