"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","linsearWriteFormula","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","verbCountentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","adjectiveCount","adjectivesPerSentence","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","syllablesPerWord","charactersPerWord","qualityClass"
20231,4005,6848,185,7,0,31,2890.142857,129.193548,66585,3,22195,4539.344086,0,1095,0.054125,87,0.47027,12.428571,12,0.064865,1.714286,6,0,0.857143,21.648649,49,6,0.167568,0.281081,0,0,0,0,129,0.379412,0.697297,0.03221,13.186586,12.535151,40.20724,13.029352,1239.760583,4744.538211,150.590109,-0.635135,1080.094038,1144,6.183784,0.285643,1392,7.524324,0.347566,596,3.221622,0.148814,,0.084894,193,1.043243,0.04819,144,0.778378,0.035955,10,0.054054,0.002497,277,1.497297,129,0.697297,0.03221,97,0.524324,0.02422,49,0.264865,0.012235,154,0.832432,0.832432,3,0.016216,0.000749,522,2.821622,0.130337,32,0.172973,0.00799,1.709863,5.051436,6
13959,2549,4750,123,10,8,24,1395.9,106.208333,66585,3,22195,4523.413661,0.8,1095,0.078444,159,1.292683,15.9,1,0.00813,0.1,2,0,0.2,20.723577,49,2,0.211382,0.292683,0,0,0,0,82,0.458101,0.666667,0.032169,14.724998,14.972115,28.15051,14.48121,1953.444394,7476.328343,184.481958,-0.434959,1703.585382,915,7.439024,0.358964,963,7.829268,0.377795,450,3.658537,0.17654,,0.070224,114,0.926829,0.044723,10,0.081301,0.003923,1,0.00813,0.000392,258,2.097561,176,1.430894,0.069047,53,0.430894,0.020792,35,0.284553,0.013731,117,0.95122,0.95122,4,0.03252,0.001569,325,2.642276,0.127501,25,0.203252,0.009808,1.863476,5.476265,6
10198,2082,3483,75,5,3,15,2039.6,138.8,66585,3,22195,4514.592674,0.6,1095,0.107374,59,0.786667,11.8,29,0.386667,5.8,3,0,0.6,27.76,58,7,0.186667,0.24,0,0,0,0,53,0.384058,0.706667,0.025456,15.520403,11.934986,37.130358,14.976746,2400.037718,9185.204187,235.738211,-0.193333,2091.454851,787,10.493333,0.378002,641,8.546667,0.307877,321,4.28,0.154179,,0.066282,139,1.853333,0.066763,88,1.173333,0.042267,12,0.16,0.005764,177,2.36,128,1.706667,0.061479,74,0.986667,0.035543,38,0.506667,0.018252,81,1.08,1.08,5,0.066667,0.002402,285,3.8,0.136888,35,0.466667,0.016811,1.672911,4.898175,6
3090,623,962,29,3,0,7,1030,89,66585,3,22195,4509.600829,0,1095,0.354369,12,0.413793,4,5,0.172414,1.666667,2,0,0.666667,21.482759,46,10,0.137931,0.275862,0,0,0,0,18,0.391304,0.62069,0.028892,12.672374,11.986196,54.39565,11.009143,7997.61397,30652.301378,377.33165,1.12069,6983.324453,219,7.551724,0.351525,233,8.034483,0.373997,85,2.931034,0.136437,,0.073836,36,1.241379,0.057785,6,0.206897,0.009631,1,0.034483,0.001605,37,1.275862,22,0.758621,0.035313,17,0.586207,0.027287,13,0.448276,0.020867,22,0.758621,0.758621,1,0.034483,0.001605,99,3.413793,0.158909,22,0.758621,0.035313,1.544141,4.959872,6
36158,7088,12213,277,10,36,102,3615.8,69.490196,66585,3,22195,4495.797264,3.6,1095,0.030284,188,0.6787,18.8,145,0.523466,14.5,2,0,0.2,25.588448,92,2,0.202166,0.379061,0,0,0,0,168,0.332673,0.606498,0.023702,15.391337,13.03886,35.092438,14.721521,720.438539,2746.577815,124.895709,-0.731047,625.723576,1517,5.476534,0.214024,2540,9.169675,0.358352,611,2.205776,0.086202,,0.071247,237,0.855596,0.033437,101,0.364621,0.014249,9,0.032491,0.00127,497,1.794224,232,0.837545,0.032731,173,0.624549,0.024407,74,0.267148,0.01044,198,0.714801,0.714801,6,0.021661,0.000847,904,3.263538,0.12754,44,0.158845,0.006208,1.723053,5.101298,6
20623,4192,7257,177,10,0,36,2062.3,116.444444,66585,3,22195,4478.019454,0,1095,0.053096,68,0.384181,6.8,33,0.186441,3.3,2,0,0.2,23.683616,103,4,0.169492,0.367232,0,0,0,0,144,0.353808,0.813559,0.034351,13.583165,11.87749,36.340452,14.074234,1218.43337,4653.071986,155.971869,-0.635593,1060.364421,1302,7.355932,0.310592,1258,7.107345,0.300095,579,3.271186,0.13812,,0.09709,244,1.378531,0.058206,253,1.429379,0.060353,17,0.096045,0.004055,261,1.474576,151,0.853107,0.036021,125,0.706215,0.029819,70,0.39548,0.016698,146,0.824859,0.824859,3,0.016949,0.000716,604,3.412429,0.144084,45,0.254237,0.010735,1.731155,4.919609,6
7802,1544,2570,64,3,2,30,2600.666667,51.466667,66585,3,22195,4472.285792,0.666667,1095,0.140349,33,0.515625,11,2,0.03125,0.666667,4,0,1.333333,24.125,53,10,0.15625,0.390625,0,0,0,0,39,0.386139,0.609375,0.025259,14.432642,12.685337,41.530767,13.459942,3298.406477,12626.003238,257.556839,0.085938,2876.659803,530,8.28125,0.343264,561,8.765625,0.363342,241,3.765625,0.156088,,0.065415,83,1.296875,0.053756,21,0.328125,0.013601,4,0.0625,0.002591,94,1.46875,61,0.953125,0.039508,43,0.671875,0.02785,32,0.5,0.020725,39,0.609375,0.609375,3,0.046875,0.001943,215,3.359375,0.139249,32,0.5,0.020725,1.664508,5.053109,6
16583,3060,5709,116,6,2,31,2763.833333,98.709677,66585,3,22195,4463.827717,0.333333,1095,0.066031,63,0.543103,10.5,12,0.103448,2,3,0,0.5,26.37931,75,4,0.189655,0.353448,0,0,0,0,73,0.414773,0.62931,0.023856,17.284469,14.943281,22.222941,16.713029,1680.80009,6419.625014,192.728599,-0.349138,1461.701417,824,7.103448,0.269281,1100,9.482759,0.359477,385,3.318966,0.125817,,0.057516,139,1.198276,0.045425,44,0.37931,0.014379,10,0.086207,0.003268,287,2.474138,114,0.982759,0.037255,61,0.525862,0.019935,40,0.344828,0.013072,133,1.146552,1.146552,4,0.034483,0.001307,412,3.551724,0.134641,33,0.284483,0.010784,1.865686,5.419281,6
12510,2498,4442,96,6,7,34,2085,73.470588,66585,3,22195,4452.293801,1.166667,1095,0.08753,20,0.208333,3.333333,15,0.15625,2.5,0,0,0,26.020833,80,3,0.239583,0.458333,0,0,0,0,107,0.484163,1.114583,0.042834,15.168127,12.509528,29.986224,15.541151,2065.460375,7882.360639,212.004336,-0.234375,1796.137654,616,6.416667,0.246597,736,7.666667,0.294636,197,2.052083,0.078863,,0.088471,93,0.96875,0.03723,71,0.739583,0.028423,13,0.135417,0.005204,282,2.9375,112,1.166667,0.044836,92,0.958333,0.036829,50,0.520833,0.020016,64,0.666667,0.666667,4,0.041667,0.001601,343,3.572917,0.13731,32,0.333333,0.01281,1.778223,5.008006,6
11898,2383,4067,104,3,3,12,3966,198.583333,66585,3,22195,4451.802057,1,1095,0.092032,54,0.519231,18,7,0.067308,2.333333,5,0,1.666667,22.913462,54,2,0.240385,0.336538,0,0,0,0,72,0.338028,0.692308,0.030214,13.54313,12.266236,39.193363,13.484983,2171.028582,8292.392723,204.16536,-0.322115,1888.798967,840,8.076923,0.352497,673,6.471154,0.282417,318,3.057692,0.133445,,0.089383,172,1.653846,0.072178,104,1,0.043642,8,0.076923,0.003357,152,1.461538,92,0.884615,0.038607,80,0.769231,0.033571,48,0.461538,0.020143,85,0.817308,0.817308,3,0.028846,0.001259,322,3.096154,0.135124,36,0.346154,0.015107,1.706672,4.992866,6
8996,1809,3088,62,5,2,22,1799.2,82.227273,66585,3,22195,4443.335455,0.4,1095,0.121721,42,0.677419,8.4,23,0.370968,4.6,5,0,1,29.177419,76,7,0.193548,0.354839,0,0,0,0,49,0.418803,0.790323,0.027087,16.581131,12.426247,32.805989,15.932035,2866.994351,10952.429045,263.844107,0.137097,2493.296165,674,10.870968,0.372582,608,9.806452,0.336097,331,5.33871,0.182974,,0.064677,106,1.709677,0.058596,27,0.435484,0.014925,6,0.096774,0.003317,127,2.048387,79,1.274194,0.043671,50,0.806452,0.02764,32,0.516129,0.017689,39,0.629032,0.629032,5,0.080645,0.002764,267,4.306452,0.147595,26,0.419355,0.014373,1.70702,4.972913,6
10620,2108,3592,82,8,5,25,1327.5,84.32,66585,3,22195,4432.579834,0.625,1095,0.103107,55,0.670732,6.875,51,0.621951,6.375,0,0,0,25.707317,88,2,0.182927,0.378049,0,0,0,0,38,0.213483,0.463415,0.018027,15.152406,12.671727,36.584957,14.542875,2467.87306,9424.478508,230.166835,-0.189024,2146.988376,715,8.719512,0.339184,792,9.658537,0.375712,379,4.621951,0.179791,,0.08444,103,1.256098,0.048861,123,1.5,0.058349,16,0.195122,0.00759,75,0.914634,45,0.54878,0.021347,50,0.609756,0.023719,20,0.243902,0.009488,56,0.682927,0.682927,4,0.04878,0.001898,283,3.45122,0.13425,38,0.463415,0.018027,1.703985,5.037951,6
8583,1936,2890,78,6,0,26,1430.5,74.461538,66585,3,22195,4422.716415,0,1095,0.127578,84,1.076923,14,37,0.474359,6.166667,4,0,0.666667,24.820513,188,1,0.115385,0.525641,0,0,12,0.153846,63,0.403846,0.807692,0.032541,11.861419,9.07564,55.353956,11.704669,2691.08523,10282.177297,236.142791,-0.224359,2342.537949,673,8.628205,0.347624,672,8.615385,0.347107,319,4.089744,0.164773,,0.080579,96,1.230769,0.049587,149,1.910256,0.076963,12,0.153846,0.006198,104,1.333333,64,0.820513,0.033058,44,0.564103,0.022727,34,0.435897,0.017562,58,0.74359,0.74359,6,0.076923,0.003099,225,2.884615,0.116219,30,0.384615,0.015496,1.492769,4.433368,6
17746,3473,6256,115,7,16,40,2535.142857,86.825,66585,3,22195,4415.768011,2.285714,1095,0.061704,173,1.504348,24.714286,167,1.452174,23.857143,6,0,0.857143,30.2,154,2,0.165217,0.434783,0,0,0,0,79,0.417989,0.686957,0.022747,17.736703,13.264924,23.789947,17.443629,1516.059269,5775.825459,195.632913,-0.352174,1315.477095,1005,8.73913,0.289375,1328,11.547826,0.382378,512,4.452174,0.147423,,0.05442,138,1.2,0.039735,39,0.33913,0.011229,10,0.086957,0.002879,318,2.765217,133,1.156522,0.038295,114,0.991304,0.032825,63,0.547826,0.01814,109,0.947826,0.947826,4,0.034783,0.001152,447,3.886957,0.128707,35,0.304348,0.010078,1.801325,5.109703,6
23569,4457,8036,166,8,9,46,2946.125,96.891304,66585,3,22195,4406.420349,1.125,1095,0.046459,197,1.186747,24.625,191,1.150602,23.875,24,0,3,26.849398,109,2,0.198795,0.403614,0,0,0,0,101,0.312693,0.608434,0.022661,16.901585,14.191501,27.048511,16.156742,1191.525041,4538.86599,163.959328,-0.587349,1033.450961,1402,8.445783,0.314561,1690,10.180723,0.379179,713,4.295181,0.159973,,0.07247,227,1.36747,0.050931,92,0.554217,0.020642,14,0.084337,0.003141,304,1.831325,146,0.879518,0.032757,100,0.60241,0.022437,51,0.307229,0.011443,152,0.915663,0.915663,3,0.018072,0.000673,658,3.963855,0.147633,35,0.210843,0.007853,1.803007,5.288086,6
19270,3873,6751,148,6,4,32,3211.666667,121.03125,66585,3,22195,4397.066162,0.666667,1095,0.056824,82,0.554054,13.666667,9,0.060811,1.5,7,0,1.166667,26.168919,88,4,0.175676,0.310811,0,0,0,0,96,0.286567,0.648649,0.024787,15.088929,12.324658,32.807862,15.184378,1378.099894,5247.62211,174.009601,-0.537162,1194.896275,1194,8.067568,0.308288,1154,7.797297,0.29796,482,3.256757,0.124451,,0.086496,243,1.641892,0.062742,182,1.22973,0.046992,12,0.081081,0.003098,256,1.72973,152,1.027027,0.039246,143,0.966216,0.036922,74,0.5,0.019107,153,1.033784,1.033784,4,0.027027,0.001033,526,3.554054,0.135812,42,0.283784,0.010844,1.743093,4.975471,6
9062,1853,2968,96,3,2,18,3020.666667,102.944444,66585,3,22195,4393.336354,0.666667,1095,0.120834,36,0.375,12,2,0.020833,0.666667,5,0,1.666667,19.302083,52,4,0.114583,0.291667,0,0,0,0,58,0.402778,0.604167,0.031301,11.255051,11.422321,51.737287,10.83819,2873.063521,10961.595697,215.553949,-0.265625,2497.760748,577,6.010417,0.311387,620,6.458333,0.334593,237,2.46875,0.127901,,0.077712,102,1.0625,0.055046,44,0.458333,0.023745,8,0.083333,0.004317,107,1.114583,62,0.645833,0.033459,44,0.458333,0.023745,35,0.364583,0.018888,50,0.520833,0.520833,2,0.020833,0.001079,268,2.791667,0.14463,30,0.3125,0.01619,1.601727,4.890448,6
5845,1271,1968,62,3,0,14,1948.333333,90.785714,66585,3,22195,4388.098118,0,1095,0.18734,57,0.919355,19,1,0.016129,0.333333,2,0,0.666667,20.5,46,6,0.145161,0.274194,0,0,0,0,50,0.446429,0.806452,0.039339,10.480071,9.796696,55.033952,10.675968,4191.394335,15995.390968,267.641412,0.104839,3645.310491,449,7.241935,0.353265,397,6.403226,0.312352,174,2.806452,0.1369,,0.08812,74,1.193548,0.058222,28,0.451613,0.02203,7,0.112903,0.005507,83,1.33871,53,0.854839,0.041699,43,0.693548,0.033832,32,0.516129,0.025177,42,0.677419,0.677419,3,0.048387,0.00236,187,3.016129,0.147128,30,0.483871,0.023603,1.548387,4.598741,6
25078,4921,8834,241,13,22,80,1929.076923,61.5125,66585,3,22195,4369.580198,1.692308,1095,0.043664,16,0.06639,1.230769,16,0.06639,1.230769,14,0,1.076923,20.419087,71,3,0.174274,0.340249,0,0,0,0,192,0.596273,0.79668,0.039016,12.782263,12.715554,34.238787,13.556374,1098.043676,4173.68962,137.876891,-0.670124,952.228974,1632,6.771784,0.33164,1935,8.029046,0.393213,927,3.846473,0.188376,,0.065434,173,0.717842,0.035155,74,0.307054,0.015038,11,0.045643,0.002235,373,1.547718,216,0.896266,0.043894,111,0.460581,0.022556,55,0.228216,0.011177,191,0.792531,0.792531,4,0.016598,0.000813,623,2.585062,0.1266,34,0.141079,0.006909,1.795164,5.096119,6
56281,11511,18805,397,7,7,91,8040.142857,126.494505,66585,3,22195,4531.721968,1,1095,0.019456,221,0.556675,31.571429,192,0.483627,27.428571,11,0,1.571429,28.994962,169,3,0.2267,0.40806,1,0.002519,0,0,291,0.278469,0.732997,0.02528,16.096194,11.928354,39.19792,14.995161,484.349266,1830.710583,108.88207,-0.822418,416.024798,2780,7.002519,0.241508,3417,8.607053,0.296846,1294,3.259446,0.112414,,0.090783,447,1.125945,0.038832,663,1.670025,0.057597,26,0.065491,0.002259,827,2.083123,392,0.987406,0.034054,436,1.098237,0.037877,156,0.392947,0.013552,445,1.120907,1.120907,5,0.012594,0.000434,1566,3.944584,0.136044,53,0.133501,0.004604,1.633655,4.889323,6
13991,2763,4673,116,3,0,32,4663.666667,86.34375,66585,3,22195,4529.43407,0,1095,0.078265,47,0.405172,15.666667,3,0.025862,1,5,0,1.666667,23.818966,71,4,0.206897,0.275862,0,0,0,0,70,0.374332,0.603448,0.025335,14.329504,12.731842,39.576665,13.656472,1986.682852,7562.684165,199.147471,-0.409483,1723.447696,940,8.103448,0.34021,940,8.103448,0.34021,438,3.775862,0.158523,,0.06768,150,1.293103,0.054289,50,0.431034,0.018096,10,0.086207,0.003619,215,1.853448,119,1.025862,0.043069,95,0.818966,0.034383,59,0.508621,0.021354,103,0.887931,0.887931,5,0.043103,0.00181,366,3.155172,0.132465,29,0.25,0.010496,1.691278,5.063699,6
20868,4106,7168,199,5,6,22,4173.6,186.636364,66585,3,22195,4521.693521,1.2,1095,0.052473,105,0.527638,21,5,0.025126,1,19,0,3.8,20.633166,60,7,0.170854,0.286432,0,0,0,0,119,0.298995,0.59799,0.028982,12.824303,12.64945,38.202907,13.056642,1348.185073,5123.611891,153.318479,-0.650754,1167.647628,1121,5.633166,0.273015,1283,6.447236,0.31247,461,2.316583,0.112275,,0.096931,200,1.005025,0.048709,222,1.115578,0.054067,13,0.065327,0.003166,225,1.130653,131,0.658291,0.031905,147,0.738693,0.035801,50,0.251256,0.012177,117,0.58794,0.58794,3,0.015075,0.000731,500,2.512563,0.121773,44,0.221106,0.010716,1.745738,5.082319,6
12085,2307,4015,95,5,2,28,2417,82.392857,66585,3,22195,4519.704883,0.4,1095,0.090608,150,1.578947,30,14,0.147368,2.8,6,0,1.2,24.284211,65,4,0.231579,0.368421,0,0,0,0,59,0.343023,0.621053,0.025574,15.384992,13.782922,34.952456,14.417036,2402.934317,9137.411644,220.884184,-0.3,2081.852258,844,8.884211,0.365843,773,8.136842,0.335067,363,3.821053,0.157347,,0.074556,148,1.557895,0.064153,37,0.389474,0.016038,6,0.063158,0.002601,184,1.936842,99,1.042105,0.042913,67,0.705263,0.029042,38,0.4,0.016472,84,0.884211,0.884211,3,0.031579,0.0013,292,3.073684,0.126571,32,0.336842,0.013871,1.740355,5.238405,6
58888,12473,19327,537,4,27,140,14722,89.092857,66585,3,22195,4629.073498,6.75,1095,0.018595,251,0.467412,62.75,14,0.026071,3.5,37,0,9.25,23.227188,81,3,0.184358,0.378026,0,0,0,0,588,0.583913,1.094972,0.047142,12.420624,10.68651,52.171117,11.752785,457.596816,1731.51906,95.301417,-0.88175,394.762198,2764,5.147114,0.221599,3838,7.147114,0.307705,1341,2.497207,0.107512,,0.080734,394,0.733706,0.031588,436,0.811918,0.034956,19,0.035382,0.001523,1036,1.929236,424,0.789572,0.033993,503,0.936685,0.040327,155,0.288641,0.012427,460,0.856611,0.856611,7,0.013035,0.000561,1781,3.316574,0.142788,61,0.113594,0.004891,1.549507,4.721238,6
21840,4563,7098,215,12,13,63,1820,72.428571,66585,3,22195,4608.916766,1.083333,1095,0.050137,65,0.302326,5.416667,56,0.260465,4.666667,3,0,0.25,21.223256,82,3,0.162791,0.344186,1,0.004651,0,0,178,0.547692,0.827907,0.039009,11.725218,10.948893,53.693395,11.042625,1239.293598,4715.63315,149.116524,-0.704651,1077.225702,1319,6.134884,0.289064,1576,7.330233,0.345387,555,2.581395,0.121631,,0.071225,190,0.883721,0.041639,34,0.15814,0.007451,5,0.023256,0.001096,336,1.562791,160,0.744186,0.035065,106,0.493023,0.02323,55,0.255814,0.012053,136,0.632558,0.632558,3,0.013953,0.000657,611,2.84186,0.133903,42,0.195349,0.009204,1.555556,4.786325,6
24862,4920,8289,247,6,27,85,4143.666667,57.882353,66585,3,22195,4605.658372,4.5,1095,0.044043,180,0.728745,30,88,0.356275,14.666667,25,0,4.166667,19.919028,57,2,0.17004,0.246964,0,0,0,0,157,0.481595,0.635628,0.031911,12.330331,12.427106,44.08682,12.058543,1156.707449,4404.263713,139.763438,-0.714575,1006.731057,1500,6.072874,0.304878,1761,7.129555,0.357927,743,3.008097,0.151016,,0.06626,201,0.813765,0.040854,36,0.145749,0.007317,6,0.024291,0.00122,469,1.898785,258,1.044534,0.052439,95,0.384615,0.019309,45,0.182186,0.009146,154,0.623482,0.623482,4,0.016194,0.000813,591,2.392713,0.120122,40,0.161943,0.00813,1.684756,5.053252,6
26612,5481,8722,254,7,7,50,3801.714286,109.62,66585,3,22195,4594.62696,1,1095,0.041147,90,0.354331,12.857143,22,0.086614,3.142857,13,0,1.857143,21.57874,64,2,0.19685,0.34252,0,0,0,0,184,0.525714,0.724409,0.033571,12.22792,11.377552,50.307291,11.603231,1046.121005,3981.306219,138.280279,-0.722441,910.999798,1355,5.334646,0.247218,1928,7.590551,0.351761,611,2.405512,0.111476,,0.063857,174,0.685039,0.031746,54,0.212598,0.009852,5,0.019685,0.000912,499,1.964567,225,0.885827,0.041051,128,0.503937,0.023353,56,0.220472,0.010217,176,0.692913,0.692913,4,0.015748,0.00073,742,2.92126,0.135377,43,0.169291,0.007845,1.591315,4.855318,6
42794,8433,14540,364,6,16,69,7132.333333,122.217391,66585,3,22195,4621.13626,2.666667,1095,0.025588,334,0.917582,55.666667,49,0.134615,8.166667,19,0,3.166667,23.167582,245,2,0.162088,0.357143,0,0,0,0,229,0.382304,0.629121,0.027155,14.0551,12.76093,37.454376,13.790667,691.012557,2624.697103,116.647548,-0.811813,601.002755,2523,6.931319,0.299182,3122,8.576923,0.370212,1421,3.903846,0.168505,,0.07103,327,0.898352,0.038776,83,0.228022,0.009842,12,0.032967,0.001423,744,2.043956,355,0.975275,0.042097,272,0.747253,0.032254,109,0.299451,0.012925,349,0.958791,0.958791,4,0.010989,0.000474,1126,3.093407,0.133523,45,0.123626,0.005336,1.724179,5.074588,6
4646,946,1592,42,5,0,22,929.2,43,66585,3,22195,4614.12118,0,1095,0.235687,10,0.238095,2,2,0.047619,0.4,4,0,0.8,22.52381,71,7,0.119048,0.333333,0,0,0,0,39,0.541667,0.928571,0.041226,12.963681,11.763721,41.602086,13.052214,6093.19557,23242.505204,337.506646,0.72619,5326.651334,380,9.047619,0.401691,324,7.714286,0.342495,153,3.642857,0.161734,,0.07611,49,1.166667,0.051797,17,0.404762,0.01797,5,0.119048,0.005285,98,2.333333,73,1.738095,0.077167,34,0.809524,0.035941,22,0.52381,0.023256,17,0.404762,0.404762,3,0.071429,0.003171,128,3.047619,0.135307,21,0.5,0.022199,1.682875,4.911205,6
15260,2967,5091,115,4,4,33,3815,89.909091,66585,3,22195,4608.528443,1,1095,0.071756,76,0.66087,19,24,0.208696,6,6,0,1.5,25.8,94,2,0.208696,0.365217,0,0,0,0,75,0.441176,0.652174,0.025278,15.694671,13.294978,35.485007,14.719321,1958.375275,7459.218891,205.629288,-0.404348,1708.490605,1107,9.626087,0.373104,1174,10.208696,0.395686,564,4.904348,0.190091,,0.057297,142,1.234783,0.04786,45,0.391304,0.015167,9,0.078261,0.003033,191,1.66087,136,1.182609,0.045838,85,0.73913,0.028648,48,0.417391,0.016178,89,0.773913,0.773913,4,0.034783,0.001348,422,3.669565,0.142231,31,0.269565,0.010448,1.715875,5.143242,6
8148,1544,2648,87,3,3,14,2716,110.285714,66585,3,22195,4603.337286,1,1095,0.134389,52,0.597701,17.333333,10,0.114943,3.333333,1,0,0.333333,17.747126,39,7,0.091954,0.183908,0,0,0,0,53,0.407692,0.609195,0.034326,12.299185,13.562073,43.730475,11.568685,3757.513358,14333.734325,236.162728,-0.201149,3285.165378,599,6.885057,0.387953,544,6.252874,0.352332,249,2.862069,0.161269,,0.084197,104,1.195402,0.067358,21,0.241379,0.013601,2,0.022989,0.001295,126,1.448276,78,0.896552,0.050518,41,0.471264,0.026554,27,0.310345,0.017487,45,0.517241,0.517241,2,0.022989,0.001295,193,2.218391,0.125,29,0.333333,0.018782,1.715026,5.277202,6
2146,487,705,28,4,1,10,536.5,48.7,66585,3,22195,4598.367532,0.25,1095,0.510252,3,0.107143,0.75,4,0.142857,1,2,0,0.5,17.392857,41,6,0.25,0.392857,0,0,0,0,31,0.775,1.107143,0.063655,8.021377,8.408789,66.711024,8.27535,11901.905808,45422.526327,413.977586,1.160714,10412.151835,238,8.5,0.488706,188,6.714286,0.386037,100,3.571429,0.205339,,0.082136,12,0.428571,0.024641,8,0.285714,0.016427,3,0.107143,0.00616,23,0.821429,17,0.607143,0.034908,11,0.392857,0.022587,8,0.285714,0.016427,21,0.75,0.75,3,0.107143,0.00616,60,2.142857,0.123203,16,0.571429,0.032854,1.447639,4.406571,6
21492,4232,7093,125,5,3,35,4298.4,120.914286,66585,3,22195,4593.402611,0.6,1095,0.050949,81,0.648,16.2,53,0.424,10.6,7,0,1.4,33.856,97,5,0.232,0.416,0,0,0,0,79,0.296992,0.632,0.018667,19.417499,13.186994,30.678202,17.391108,1389.289092,5286.181593,198.069567,-0.5,1209.564434,1200,9.6,0.283554,1531,12.248,0.361767,553,4.424,0.130671,,0.062854,183,1.464,0.043242,61,0.488,0.014414,11,0.088,0.002599,277,2.216,164,1.312,0.038752,102,0.816,0.024102,64,0.512,0.015123,159,1.272,1.272,6,0.048,0.001418,555,4.44,0.131144,38,0.304,0.008979,1.67604,5.07845,6
10811,1993,3683,102,6,10,36,1801.833333,55.361111,66585,3,22195,4586.371087,1.666667,1095,0.101286,56,0.54902,9.333333,49,0.480392,8.166667,5,0,0.833333,19.539216,70,5,0.137255,0.284314,0,0,0,0,65,0.541667,0.637255,0.032614,13.888935,14.581074,30.664613,13.836315,2937.850809,11207.612725,219.254055,-0.279412,2569.668565,651,6.382353,0.326643,805,7.892157,0.403914,337,3.303922,0.169092,,0.060211,74,0.72549,0.03713,16,0.156863,0.008028,3,0.029412,0.001505,148,1.45098,85,0.833333,0.042649,33,0.323529,0.016558,21,0.205882,0.010537,86,0.843137,0.843137,4,0.039216,0.002007,247,2.421569,0.123934,20,0.196078,0.010035,1.847968,5.424486,6
6566,1415,2244,68,3,5,14,2188.666667,101.071429,66585,3,22195,4581.343746,1.666667,1095,0.166768,62,0.911765,20.666667,20,0.294118,6.666667,1,0,0.333333,20.808824,63,4,0.147059,0.279412,0,0,0,0,57,0.475,0.838235,0.040283,10.830143,10.062389,51.549804,11.238657,4140.818229,15802.010237,268.00647,-0.095588,3623.736618,490,7.205882,0.34629,433,6.367647,0.306007,214,3.147059,0.151237,,0.084806,90,1.323529,0.063604,45,0.661765,0.031802,7,0.102941,0.004947,84,1.235294,57,0.838235,0.040283,42,0.617647,0.029682,24,0.352941,0.016961,47,0.691176,0.691176,4,0.058824,0.002827,215,3.161765,0.151943,26,0.382353,0.018375,1.585866,4.640283,6
17532,3378,5906,144,7,6,29,2504.571429,116.482759,66585,3,22195,4570.598874,0.857143,1095,0.062457,101,0.701389,14.428571,26,0.180556,3.714286,11,0,1.571429,23.458333,72,2,0.145833,0.277778,0,0,0,0,109,0.444898,0.756944,0.032268,14.744318,13.455702,35.112536,14.189537,1748.483393,6663.536134,185.57151,-0.524306,1527.82453,1172,8.138889,0.346951,1141,7.923611,0.337774,554,3.847222,0.164002,,0.072528,153,1.0625,0.045293,25,0.173611,0.007401,5,0.034722,0.00148,420,2.916667,231,1.604167,0.068384,82,0.569444,0.024275,47,0.326389,0.013914,151,1.048611,1.048611,3,0.020833,0.000888,494,3.430556,0.14624,38,0.263889,0.011249,1.748372,5.190053,6
